../jeu_100_25_4.txt_5_best	../jeu_100_25_4.txt_5_current	
7693	 9184.82	 -171.2
7694	 9184.82	 -210.4
7695	 9184.82	 -185
7696	 9184.82	 -187
7697	 9184.82	 -176.4
7698	 9184.82	 -152.4
7699	 9184.82	 -205.4
7700	 9184.82	 -177.2
7701	 9184.82	 -139.6
7702	 9184.82	 -190.4
7703	 9184.82	 -205
7704	 9184.82	 -144.8
7705	 9184.82	 -158.2
7706	 9184.82	 -147.8
7707	 9184.82	 -202.2
7708	 9184.82	 -201.8
7709	 9184.82	 -180.8
7710	 9184.82	 -168
7711	 9184.82	 -239.2
7712	 9184.82	 -190.8
7713	 9184.82	 -155.4
7714	 9184.82	 -233.8
7715	 9184.82	 -168.2
7716	 9184.82	 -141.8
7717	 9184.82	 -259.2
7718	 9184.82	 -199.2
7719	 9184.82	 -170.8
7720	 9184.82	 -215.4
7721	 9184.82	 -165.4
7722	 9184.82	 -159.2
7723	 9184.82	 -164.8
7724	 9184.82	 -180.8
7725	 9184.82	 -139.6
7726	 9184.82	 -225.6
7727	 9184.82	 -188
7728	 9184.82	 -124.2
7729	 9184.82	 -199.8
7730	 9184.82	 -153.6
7731	 9184.82	 -169.4
7732	 9184.82	 -153.8
7733	 9184.82	 -199
7734	 9184.82	 -229.2
7735	 9184.82	 -196.4
7736	 9184.82	 -206.2
7737	 9184.82	 -151.8
7738	 9184.82	 -230.6
7739	 9184.82	 -202
7740	 9184.82	 -186.4
7741	 9184.82	 -194.4
7742	 9184.82	 -201
7743	 9184.82	 -188
7744	 9184.82	 -235.4
7745	 9184.82	 -153.8
7746	 9184.82	 -330
7747	 9184.82	 -122.8
7748	 9184.82	 -204.8
7749	 9184.82	 -237.2
7750	 9184.82	 -179.2
7751	 9184.82	 -164.6
7752	 9184.82	 -236
7753	 9184.82	 -189
7754	 9184.82	 -219.4
7755	 9184.82	 -218.2
7756	 9184.82	 -200.8
7757	 9184.82	 -183.4
7758	 9184.82	 -203.6
7759	 9184.82	 -299.2
7760	 9184.82	 -194.6
7761	 9184.82	 -179.4
7762	 9184.82	 -113.2
7763	 9184.82	 -273.4
7764	 9184.82	 -225.8
7765	 9184.82	 -195.4
7766	 9184.82	 -144.4
7767	 9184.82	 -213.4
7768	 9184.82	 -200.8
7769	 9184.82	 -200
7770	 9184.82	 -180.2
7771	 9184.82	 -214.2
7772	 9184.82	 -166.6
7773	 9184.82	 -172
7774	 9184.82	 -177.6
7775	 9184.82	 -184
7776	 9184.82	 -141.2
7777	 9184.82	 -187.8
7778	 9184.82	 -169.2
7779	 9184.82	 -165.8
7780	 9184.82	 -235.8
7781	 9184.82	 -187.6
7782	 9184.82	 -158
7783	 9184.82	 -188
7784	 9184.82	 -212
7785	 9184.82	 -193.6
7786	 9184.82	 -177.4
7787	 9184.82	 -240.6
7788	 9184.82	 -176
7789	 9184.82	 -161.6
7790	 9184.82	 -178.4
7791	 9184.82	 -227
7792	 9184.82	 -230.4
7793	 9184.82	 -194.6
7794	 9184.82	 -225.4
7795	 9184.82	 -166.2
7796	 9184.82	 -217.2
7797	 9184.82	 -209.6
7798	 9184.82	 -180
7799	 9184.82	 -183.6
7800	 9184.82	 -207.4
7801	 9184.82	 -174.6
7802	 9184.82	 -181
7803	 9184.82	 -188.6
7804	 9184.82	 -174.2
7805	 9184.82	 -116.6
7806	 9184.82	 -150.6
7807	 9184.82	 -146.2
7808	 9184.82	 -200.8
7809	 9184.82	 -174
7810	 9184.82	 -177.2
7811	 9184.82	 -146.8
7812	 9184.82	 -158.6
7813	 9184.82	 -207.2
7814	 9184.82	 -182.4
7815	 9184.82	 -143.4
7816	 9184.82	 -235.4
7817	 9184.82	 -210.4
7818	 9184.82	 -230.6
7819	 9184.82	 -220.2
7820	 9184.82	 -122.6
7821	 9184.82	 -176.2
7822	 9184.82	 -159
7823	 9184.82	 -180.2
7824	 9184.82	 -160.2
7825	 9184.82	 -242.8
7826	 9184.82	 -168.4
7827	 9184.82	 -190
7828	 9184.82	 -165.6
7829	 9184.82	 -201
7830	 9184.82	 -139.8
7831	 9184.82	 -188.6
7832	 9184.82	 -153.2
7833	 9184.82	 -225.4
7834	 9184.82	 -229.8
7835	 9184.82	 -193.8
7836	 9184.82	 -155.4
7837	 9184.82	 -165.4
7838	 9184.82	 -173.6
7839	 9184.82	 -195.6
7840	 9184.82	 -251.4
7841	 9184.82	 -220.2
7842	 9184.82	 -231.6
7843	 9184.82	 -231
7844	 9184.82	 -160.6
7845	 9184.82	 -182.2
7846	 9184.82	 -170.8
7847	 9184.82	 -200.4
7848	 9184.82	 -177.4
7849	 9184.82	 -135.8
7850	 9184.82	 -184.4
7851	 9184.82	 -139.8
7852	 9184.82	 -251.2
7853	 9184.82	 -190.2
7854	 9184.82	 -203.2
7855	 9184.82	 -167.4
7856	 9184.82	 -181.6
7857	 9184.82	 -217.2
7858	 9184.82	 -196
7859	 9184.82	 -162.2
7860	 9184.82	 -161.2
7861	 9184.82	 -248
7862	 9184.82	 -208.8
7863	 9184.82	 -169.2
7864	 9184.82	 -162.2
7865	 9184.82	 -181.2
7866	 9184.82	 -183
7867	 9184.82	 -163.4
7868	 9184.82	 -137.8
7869	 9184.82	 -151.6
7870	 9184.82	 -162.6
7871	 9184.82	 -184.4
7872	 9184.82	 -207.6
7873	 9184.82	 -231.6
7874	 9184.82	 -180.6
7875	 9184.82	 -199.8
7876	 9184.82	 -194.6
7877	 9184.82	 -169
7878	 9184.82	 -202.2
7879	 9184.82	 -178.2
7880	 9184.82	 -182.4
7881	 9184.82	 -222.2
7882	 9184.82	 -214.4
7883	 9184.82	 -201.8
7884	 9184.82	 -189.2
7885	 9184.82	 -149.8
7886	 9184.82	 -205.8
7887	 9184.82	 -199.6
7888	 9184.82	 -183.2
7889	 9184.82	 -284.8
7890	 9184.82	 -168.4
7891	 9184.82	 -220.2
7892	 9184.82	 -285
7893	 9184.82	 -139
7894	 9184.82	 -188.8
7895	 9184.82	 -158.8
7896	 9184.82	 -149
7897	 9184.82	 -154.4
7898	 9184.82	 -250.8
7899	 9184.82	 -210
7900	 9184.82	 -235.6
7901	 9184.82	 -182.2
7902	 9184.82	 -228
7903	 9184.82	 -145.8
7904	 9184.82	 -192.8
7905	 9184.82	 -239
7906	 9184.82	 -245.6
7907	 9184.82	 -161.2
7908	 9184.82	 -177.4
7909	 9184.82	 -133
7910	 9184.82	 -195.6
7911	 9184.82	 -106.2
7912	 9184.82	 -218
7913	 9184.82	 -143.2
7914	 9184.82	 -160.2
7915	 9184.82	 -206
7916	 9184.82	 -215.2
7917	 9184.82	 -241.2
7918	 9184.82	 -176.8
7919	 9184.82	 -167
7920	 9184.82	 -163
7921	 9184.82	 -179.2
7922	 9184.82	 -160.4
7923	 9184.82	 -209
7924	 9184.82	 -219.4
7925	 9184.82	 -208.2
7926	 9184.82	 -250.2
7927	 9184.82	 -136.2
7928	 9184.82	 -146
7929	 9184.82	 -206.4
7930	 9184.82	 -235.4
7931	 9184.82	 -239.8
7932	 9184.82	 -173.6
7933	 9184.82	 -169.4
7934	 9184.82	 -277
7935	 9184.82	 -161.2
7936	 9184.82	 -163.2
7937	 9184.82	 -131
7938	 9184.82	 -241.4
7939	 9184.82	 -166
7940	 9184.82	 -239
7941	 9184.82	 -158
7942	 9184.82	 -218.6
7943	 9184.82	 -201.6
7944	 9184.82	 -124.4
7945	 9184.82	 -220.4
7946	 9184.82	 -164
7947	 9184.82	 -129.2
7948	 9184.82	 -174.4
7949	 9184.82	 -132.4
7950	 9184.82	 -227.6
7951	 9184.82	 -214.6
7952	 9184.82	 -280.4
7953	 9184.82	 -168.6
7954	 9184.82	 -135.8
7955	 9184.82	 -208.4
7956	 9184.82	 -112.2
7957	 9184.82	 -250.4
7958	 9184.82	 -206.6
7959	 9184.82	 -177.8
7960	 9184.82	 -181.8
7961	 9184.82	 -178.6
7962	 9184.82	 -176.8
7963	 9184.82	 -169
7964	 9184.82	 -185
7965	 9184.82	 -213
7966	 9184.82	 -206.4
7967	 9184.82	 -258.6
7968	 9184.82	 -148
7969	 9184.82	 -161.4
7970	 9184.82	 -222
7971	 9184.82	 -188.6
7972	 9184.82	 -198
7973	 9184.82	 -174.6
7974	 9184.82	 -231.8
7975	 9184.82	 -181.2
7976	 9184.82	 -170.2
7977	 9184.82	 -147.4
7978	 9184.82	 -157.6
7979	 9184.82	 -170.2
7980	 9184.82	 -174.4
7981	 9184.82	 -154.4
7982	 9184.82	 -172
7983	 9184.82	 -183.4
7984	 9184.82	 -171.2
7985	 9184.82	 -171.8
7986	 9184.82	 -196.4
7987	 9184.82	 -235
7988	 9184.82	 -198.8
7989	 9184.82	 -188.6
7990	 9184.82	 -103.8
7991	 9184.82	 -171
7992	 9184.82	 -117.2
7993	 9184.82	 -251
7994	 9184.82	 -261.6
7995	 9184.82	 -119.2
7996	 9184.82	 -165.4
7997	 9184.82	 -117.8
7998	 9184.82	 -157.8
7999	 9184.82	 -188.2
8000	 9184.82	 -232.8
8001	 9184.82	 -160.8
8002	 9184.82	 -192.6
8003	 9184.82	 -196.2
8004	 9184.82	 -174.4
8005	 9184.82	 -212.2
8006	 9184.82	 -181.4
8007	 9184.82	 -180.6
8008	 9184.82	 -195.4
8009	 9184.82	 -213.8
8010	 9184.82	 -186
8011	 9184.82	 -241.6
8012	 9184.82	 -245
8013	 9184.82	 -183.2
8014	 9184.82	 -133
8015	 9184.82	 -161
8016	 9184.82	 -188
8017	 9184.82	 -159.6
8018	 9184.82	 -238.2
8019	 9184.82	 -239.8
8020	 9184.82	 -171.2
8021	 9184.82	 -189
8022	 9184.82	 -183
8023	 9184.82	 -164.8
8024	 9184.82	 -191
8025	 9184.82	 -186.2
8026	 9184.82	 -176.2
8027	 9184.82	 -147.8
8028	 9184.82	 -157.4
8029	 9184.82	 -195.6
8030	 9184.82	 -208.8
8031	 9184.82	 -147.2
8032	 9184.82	 -205.4
8033	 9184.82	 -138
8034	 9184.82	 -228.8
8035	 9184.82	 -181.4
8036	 9184.82	 -202.6
8037	 9184.82	 -183.8
8038	 9184.82	 -172
8039	 9184.82	 -171
8040	 9184.82	 -144.8
8041	 9184.82	 -119
8042	 9184.82	 -176.2
8043	 9184.82	 -187.2
8044	 9184.82	 -256.6
8045	 9184.82	 -285.2
8046	 9184.82	 -192.8
8047	 9184.82	 -193
8048	 9184.82	 -143.2
8049	 9184.82	 -179
8050	 9184.82	 -155
8051	 9184.82	 -174.2
8052	 9184.82	 -208.6
8053	 9184.82	 -175
8054	 9184.82	 -131.4
8055	 9184.82	 -151.2
8056	 9184.82	 -165.8
8057	 9184.82	 -218.2
8058	 9184.82	 -247
8059	 9184.82	 -169.8
8060	 9184.82	 -157
8061	 9184.82	 -177.4
8062	 9184.82	 -196.8
8063	 9184.82	 -279.4
8064	 9184.82	 -125.4
8065	 9184.82	 -181.8
8066	 9184.82	 -233.8
8067	 9184.82	 -212.6
8068	 9184.82	 -191
8069	 9184.82	 -213
8070	 9184.82	 -182.4
8071	 9184.82	 -166.2
8072	 9184.82	 -174.2
8073	 9184.82	 -225.6
8074	 9184.82	 -180.4
8075	 9184.82	 -210
8076	 9184.82	 -138.4
8077	 9184.82	 -219.6
8078	 9184.82	 -185.6
8079	 9184.82	 -216.2
8080	 9184.82	 -171.8
8081	 9184.82	 -186.2
8082	 9184.82	 -215
8083	 9184.82	 -234.4
8084	 9184.82	 -216.2
8085	 9184.82	 -169.4
8086	 9184.82	 -185.8
8087	 9184.82	 -220.4
8088	 9184.82	 -236.8
8089	 9184.82	 -218
8090	 9184.82	 -185.6
8091	 9184.82	 -186.2
8092	 9184.82	 -216.2
8093	 9184.82	 -137.8
8094	 9184.82	 -163.2
8095	 9184.82	 -180.6
8096	 9184.82	 -177.8
8097	 9184.82	 -175
8098	 9184.82	 -196.8
8099	 9184.82	 -118.6
8100	 9184.82	 -185
8101	 9184.82	 1260.8
8102	 9184.82	 -199.2
8103	 9184.82	 -197.2
8104	 9184.82	 -211
8105	 9184.82	 -238.6
8106	 9184.82	 -179.2
8107	 9184.82	 -185.8
8108	 9184.82	 -168.4
8109	 9184.82	 -206.4
8110	 9184.82	 -160
8111	 9184.82	 -253.2
8112	 9184.82	 -159.4
8113	 9184.82	 -179.2
8114	 9184.82	 -220.6
8115	 9184.82	 -146.4
8116	 9184.82	 -173.8
8117	 9184.82	 -211.6
8118	 9184.82	 -148.2
8119	 9184.82	 -239
8120	 9184.82	 -162.8
8121	 9184.82	 -227.8
8122	 9184.82	 -185.6
8123	 9184.82	 -157.6
8124	 9184.82	 -167.6
8125	 9184.82	 -227.4
8126	 9184.82	 -198.2
8127	 9184.82	 -150.6
8128	 9184.82	 -221.2
8129	 9184.82	 -170.4
8130	 9184.82	 -184.8
8131	 9184.82	 -200.2
8132	 9184.82	 -171.6
8133	 9184.82	 -184.4
8134	 9184.82	 -110.8
8135	 9184.82	 -132.6
8136	 9184.82	 -132.6
8137	 9184.82	 -168.2
8138	 9184.82	 -192.6
8139	 9184.82	 -175.4
8140	 9184.82	 -210.4
8141	 9184.82	 -283
8142	 9184.82	 -223.8
8143	 9184.82	 -197
8144	 9184.82	 -119.6
8145	 9184.82	 -189
8146	 9184.82	 -198.4
8147	 9184.82	 -168.6
8148	 9184.82	 -188
8149	 9184.82	 -119
8150	 9184.82	 -119.2
8151	 9184.82	 -184.6
8152	 9184.82	 -157.4
8153	 9184.82	 -182.4
8154	 9184.82	 -175
8155	 9184.82	 -168.2
8156	 9184.82	 -145.2
8157	 9184.82	 -173.8
8158	 9184.82	 -229.8
8159	 9184.82	 -154.8
8160	 9184.82	 -137
8161	 9184.82	 -201.2
8162	 9184.82	 -192.8
8163	 9184.82	 -162.4
8164	 9184.82	 -153.2
8165	 9184.82	 -275.6
8166	 9184.82	 -127.4
8167	 9184.82	 -178.2
8168	 9184.82	 -190
8169	 9184.82	 -264.6
8170	 9184.82	 -216.4
8171	 9184.82	 -186.8
8172	 9184.82	 -164.8
8173	 9184.82	 -163.8
8174	 9184.82	 -166.8
8175	 9184.82	 -140.8
8176	 9184.82	 -202.8
8177	 9184.82	 -153.4
8178	 9184.82	 -193
8179	 9184.82	 -234.4
8180	 9184.82	 -210.2
8181	 9184.82	 -223.2
8182	 9184.82	 -233
8183	 9184.82	 -150.2
8184	 9184.82	 -133.2
8185	 9184.82	 -190.4
8186	 9184.82	 -195.8
8187	 9184.82	 -231
8188	 9184.82	 -165
8189	 9184.82	 -166.4
8190	 9184.82	 -148.8
8191	 9184.82	 -152.4
8192	 9184.82	 -188
8193	 9184.82	 -221.2
8194	 9184.82	 -154.2
8195	 9184.82	 -200.4
8196	 9184.82	 -186
8197	 9184.82	 -262
8198	 9184.82	 -226.4
8199	 9184.82	 -235.8
8200	 9184.82	 -119.8
8201	 9184.82	 -154.6
8202	 9184.82	 -170
8203	 9184.82	 -156.4
8204	 9184.82	 -196.6
8205	 9184.82	 -227.4
8206	 9184.82	 -175.8
8207	 9184.82	 -218.6
8208	 9184.82	 -127.2
8209	 9184.82	 -157.2
8210	 9184.82	 -129.4
8211	 9184.82	 -261.4
8212	 9184.82	 -172.8
8213	 9184.82	 -174.6
8214	 9184.82	 -196.4
8215	 9184.82	 -148.4
8216	 9184.82	 -240.8
8217	 9184.82	 -167.4
8218	 9184.82	 -173
8219	 9184.82	 -165
8220	 9184.82	 -151.4
8221	 9184.82	 -147.6
8222	 9184.82	 -266.2
8223	 9184.82	 -191.6
8224	 9184.82	 -172.6
8225	 9184.82	 -147.6
8226	 9184.82	 -172.4
8227	 9184.82	 -168.2
8228	 9184.82	 -186.8
8229	 9184.82	 -121.4
8230	 9184.82	 -218.6
8231	 9184.82	 -258
8232	 9184.82	 -274.6
8233	 9184.82	 -245.6
8234	 9184.82	 -143.4
8235	 9184.82	 -139.6
8236	 9184.82	 -167
8237	 9184.82	 -297.2
8238	 9184.82	 -153.2
8239	 9184.82	 -143.4
8240	 9184.82	 -121
8241	 9184.82	 -191.4
8242	 9184.82	 -135
8243	 9184.82	 -209.2
8244	 9184.82	 -166.4
8245	 9184.82	 -218.4
8246	 9184.82	 -197.4
8247	 9184.82	 -151.8
8248	 9184.82	 -182.6
8249	 9184.82	 -169.8
8250	 9184.82	 -120.8
8251	 9184.82	 -208.6
8252	 9184.82	 -212.6
8253	 9184.82	 -244.2
8254	 9184.82	 -221.4
8255	 9184.82	 -153.2
8256	 9184.82	 -127.8
8257	 9184.82	 -182.8
8258	 9184.82	 -169.4
8259	 9184.82	 -195.6
8260	 9184.82	 -170.2
8261	 9184.82	 -229.6
8262	 9298.25	 1822.2
8263	 9298.25	 -201.8
8264	 9298.25	 -181.6
8265	 9298.25	 -193.8
8266	 9298.25	 -195.2
8267	 9298.25	 -133.8
8268	 9298.25	 -156.8
8269	 9298.25	 -203.8
8270	 9298.25	 -258.2
8271	 9298.25	 -187.4
8272	 9298.25	 -153
8273	 9298.25	 -155
8274	 9298.25	 -181.4
8275	 9298.25	 -130
8276	 9298.25	 -182
8277	 9298.25	 -175.4
8278	 9298.25	 -139.8
8279	 9298.25	 -199.6
8280	 9298.25	 -157.4
8281	 9298.25	 -204
8282	 9298.25	 -145.6
8283	 9298.25	 -209.4
8284	 9298.25	 -181.4
8285	 9298.25	 -167
8286	 9298.25	 -201.8
8287	 9298.25	 -195.8
8288	 9298.25	 -148.6
8289	 9298.25	 -236.4
8290	 9298.25	 -140.8
8291	 9298.25	 -193.6
8292	 9298.25	 -180.8
8293	 9298.25	 -183.4
8294	 9298.25	 -224.8
8295	 9298.25	 -159.6
8296	 9298.25	 -123
8297	 9298.25	 -199
8298	 9298.25	 -172.2
8299	 9298.25	 -209.6
8300	 9298.25	 -181.4
8301	 9298.25	 -182.6
8302	 9298.25	 -207.8
8303	 9298.25	 -268.2
8304	 9298.25	 -196.8
8305	 9298.25	 -196
8306	 9298.25	 -211.4
8307	 9298.25	 -183.4
8308	 9298.25	 -201.2
8309	 9298.25	 -163.8
8310	 9298.25	 -216.6
8311	 9298.25	 -188.6
8312	 9298.25	 -176.4
8313	 9298.25	 -183.4
8314	 9298.25	 -154.8
8315	 9298.25	 -207.2
8316	 9298.25	 -217.4
8317	 9298.25	 -157.2
8318	 9298.25	 -191
8319	 9298.25	 -185
8320	 9298.25	 -151.4
8321	 9298.25	 -208.4
8322	 9298.25	 -162.8
8323	 9298.25	 -227
8324	 9298.25	 -195.4
8325	 9298.25	 -210.2
8326	 9298.25	 -213.8
8327	 9298.25	 -140.2
8328	 9298.25	 -239.8
8329	 9298.25	 -193.6
8330	 9298.25	 -121.8
8331	 9298.25	 -120.8
8332	 9298.25	 -153.8
8333	 9298.25	 -226.4
8334	 9298.25	 -178.6
8335	 9298.25	 -190.6
8336	 9298.25	 -203.2
8337	 9298.25	 -273.2
8338	 9298.25	 -193
8339	 9298.25	 -201.8
8340	 9298.25	 -153.4
8341	 9298.25	 -133.2
8342	 9298.25	 -142.4
8343	 9298.25	 -173.8
8344	 9298.25	 -152.8
8345	 9298.25	 -189.6
8346	 9298.25	 -188.4
8347	 9298.25	 -220.2
8348	 9298.25	 -148.6
8349	 9298.25	 -209.4
8350	 9298.25	 -214.4
8351	 9298.25	 -259
8352	 9298.25	 -258.6
8353	 9298.25	 -210.4
8354	 9298.25	 -152
8355	 9298.25	 -142.6
8356	 9298.25	 -192.4
8357	 9298.25	 -187.8
8358	 9298.25	 -192
8359	 9298.25	 -130.2
8360	 9298.25	 -161
8361	 9298.25	 -173
8362	 9298.25	 -219
8363	 9298.25	 -237.4
8364	 9298.25	 -177
8365	 9298.25	 -208.6
8366	 9298.25	 -144.6
8367	 9298.25	 -162
8368	 9298.25	 -241
8369	 9298.25	 -183
8370	 9298.25	 -179.8
8371	 9298.25	 -167.8
8372	 9298.25	 -186.6
8373	 9298.25	 -196.6
8374	 9298.25	 -156
8375	 9298.25	 -173.4
8376	 9298.25	 -140.6
8377	 9298.25	 -183.6
8378	 9298.25	 -219
8379	 9298.25	 -168.6
8380	 9298.25	 -176.8
8381	 9298.25	 -163.2
8382	 9298.25	 -169.8
8383	 9298.25	 -213.6
8384	 9298.25	 -167.4
8385	 9298.25	 -198.6
8386	 9298.25	 -195.4
8387	 9298.25	 -135
8388	 9298.25	 -172.6
8389	 9298.25	 -162
8390	 9298.25	 -197.4
8391	 9298.25	 -192.4
8392	 9298.25	 -181.6
8393	 9298.25	 -193.6
8394	 9298.25	 -202.8
8395	 9298.25	 -184.4
8396	 9298.25	 -214.8
8397	 9298.25	 -177.8
8398	 9298.25	 -129.2
8399	 9298.25	 -184.6
8400	 9298.25	 -202.8
8401	 9298.25	 -163.8
8402	 9298.25	 -215.6
8403	 9298.25	 -215.2
8404	 9298.25	 -172.6
8405	 9298.25	 -173
8406	 9298.25	 -216
8407	 9298.25	 -170.6
8408	 9298.25	 -167.4
8409	 9298.25	 -147
8410	 9298.25	 -224
8411	 9298.25	 -237.6
8412	 9298.25	 -196
8413	 9298.25	 -236.2
8414	 9298.25	 -198.6
8415	 9298.25	 -237.8
8416	 9298.25	 -219.6
8417	 9298.25	 -218.8
8418	 9298.25	 -201.4
8419	 9298.25	 -251.8
8420	 9298.25	 -136
8421	 9298.25	 -121
8422	 9298.25	 -162.6
8423	 9298.25	 -189.4
8424	 9298.25	 -156.4
8425	 9298.25	 -124
8426	 9298.25	 -177.2
8427	 9298.25	 -271.2
8428	 9298.25	 -150.4
8429	 9298.25	 -167.2
8430	 9298.25	 -188.4
8431	 9298.25	 -170.2
8432	 9298.25	 -126
8433	 9298.25	 -161.8
8434	 9298.25	 -238
8435	 9298.25	 -237.4
8436	 9298.25	 -170
8437	 9298.25	 -224
8438	 9298.25	 -145.2
8439	 9298.25	 -178.8
8440	 9298.25	 -240.2
8441	 9298.25	 -238.8
8442	 9298.25	 -170.6
8443	 9298.25	 -167
8444	 9298.25	 -232.8
8445	 9298.25	 -181
8446	 9298.25	 -193.6
8447	 9298.25	 -138.8
8448	 9298.25	 -144.6
8449	 9298.25	 -185.4
8450	 9298.25	 -235.4
8451	 9298.25	 -175.6
8452	 9298.25	 -175
8453	 9298.25	 -241
8454	 9298.25	 -173.8
8455	 9298.25	 -170
8456	 9298.25	 -165.6
8457	 9298.25	 -190
8458	 9298.25	 -199
8459	 9298.25	 -188.6
8460	 9298.25	 -140.2
8461	 9298.25	 -215.4
8462	 9298.25	 -205.2
8463	 9298.25	 -189.8
8464	 9298.25	 -172.8
8465	 9298.25	 -177.2
8466	 9298.25	 -152.4
8467	 9298.25	 -200.2
8468	 9298.25	 -183.6
8469	 9298.25	 -146.6
8470	 9298.25	 -189
8471	 9298.25	 -166.8
8472	 9298.25	 -161.2
8473	 9298.25	 -173.4
8474	 9298.25	 -190
8475	 9298.25	 -182.4
8476	 9298.25	 -226.8
8477	 9298.25	 -219.6
8478	 9298.25	 -196.2
8479	 9298.25	 -181.2
8480	 9298.25	 -177.8
8481	 9298.25	 -231.2
8482	 9298.25	 -144.6
8483	 9298.25	 -173.2
8484	 9298.25	 -168
8485	 9298.25	 -124.6
8486	 9298.25	 -233.2
8487	 9298.25	 -137
8488	 9298.25	 -229.4
8489	 9298.25	 -203.2
8490	 9298.25	 -149.4
8491	 9298.25	 -199.8
8492	 9298.25	 -173
8493	 9298.25	 -205.8
8494	 9298.25	 -134.4
8495	 9298.25	 -165.2
8496	 9298.25	 -186.2
8497	 9298.25	 -247.2
8498	 9298.25	 -156.4
8499	 9298.25	 -205.4
8500	 9298.25	 -179.6
8501	 9298.25	 -210.6
8502	 9298.25	 -182.8
8503	 9298.25	 1590.4
8504	 9298.25	 -140.2
8505	 9298.25	 -202.4
8506	 9298.25	 -154
8507	 9298.25	 -149.2
8508	 9298.25	 -187
8509	 9298.25	 -200.8
8510	 9298.25	 -207.8
8511	 9298.25	 -183.2
8512	 9298.25	 -207.6
8513	 9298.25	 -202.8
8514	 9298.25	 -148.6
8515	 9298.25	 -128.6
8516	 9298.25	 -206
8517	 9298.25	 -198.4
8518	 9298.25	 -185.2
8519	 9298.25	 -200.8
8520	 9298.25	 -197
8521	 9298.25	 -198
8522	 9298.25	 -149.8
8523	 9298.25	 -166.6
8524	 9298.25	 -146
8525	 9298.25	 -190.2
8526	 9298.25	 -230.4
8527	 9298.25	 -206.2
8528	 9298.25	 -209.8
8529	 9298.25	 -154.2
8530	 9298.25	 -169.8
8531	 9298.25	 -139.6
8532	 9298.25	 -207.2
8533	 9298.25	 -130.4
8534	 9298.25	 -186.6
8535	 9298.25	 -230.4
8536	 9298.25	 -247.8
8537	 9298.25	 -132.4
8538	 9298.25	 -190.8
8539	 9298.25	 -132.4
8540	 9298.25	 -177.4
8541	 9298.25	 -204
8542	 9298.25	 -199.6
8543	 9298.25	 -208.6
8544	 9298.25	 -233
8545	 9298.25	 -211
8546	 9298.25	 -165.8
8547	 9298.25	 -161.4
8548	 9298.25	 -202.8
8549	 9298.25	 -209.6
8550	 9298.25	 -208.8
8551	 9298.25	 -197
8552	 9298.25	 -189.2
8553	 9298.25	 -197.8
8554	 9298.25	 -214.8
8555	 9298.25	 -172
8556	 9298.25	 -174.6
8557	 9298.25	 -158
8558	 9298.25	 -200.2
8559	 9298.25	 -151.8
8560	 9298.25	 -135.6
8561	 9298.25	 -224.6
8562	 9298.25	 -187.6
8563	 9298.25	 -204
8564	 9298.25	 -122.4
8565	 9298.25	 -151.4
8566	 9298.25	 -154.6
8567	 9298.25	 -257.8
8568	 9298.25	 -161.4
8569	 9298.25	 -215.2
8570	 9298.25	 -251.2
8571	 9298.25	 -158.4
8572	 9298.25	 -192.8
8573	 9298.25	 -151
8574	 9298.25	 -257.2
8575	 9298.25	 -193.6
8576	 9298.25	 -169.4
8577	 9298.25	 -192.6
8578	 9298.25	 -155.8
8579	 9298.25	 -191.6
8580	 9298.25	 -210.4
8581	 9298.25	 -200
8582	 9298.25	 -154.6
8583	 9298.25	 -163.4
8584	 9298.25	 -151
8585	 9298.25	 -153
8586	 9298.25	 -182.8
8587	 9298.25	 -175.8
8588	 9298.25	 -183.4
8589	 9298.25	 -163.6
8590	 9298.25	 -226
8591	 9298.25	 -183.2
8592	 9298.25	 -165
8593	 9298.25	 -200.4
8594	 9298.25	 -208.6
8595	 9298.25	 -248.6
8596	 9298.25	 -170.2
8597	 9298.25	 -233
8598	 9298.25	 -149.4
8599	 9298.25	 -185.6
8600	 9298.25	 -142.2
8601	 9298.25	 -141
8602	 9298.25	 -167.2
8603	 9298.25	 -181.4
8604	 9298.25	 -134.6
8605	 9298.25	 -216.6
8606	 9298.25	 -208.8
8607	 9298.25	 -240
8608	 9298.25	 -145.8
8609	 9298.25	 -194
8610	 9298.25	 -157.2
8611	 9298.25	 -190.4
8612	 9298.25	 -206.8
8613	 9298.25	 -153.6
8614	 9298.25	 -210.4
8615	 9298.25	 -156.6
8616	 9298.25	 -161.6
8617	 9298.25	 -157.4
8618	 9298.25	 -147.8
8619	 9298.25	 -137.2
8620	 9298.25	 -198
8621	 9298.25	 -161
8622	 9298.25	 -150.4
8623	 9298.25	 -165
8624	 9298.25	 -152
8625	 9298.25	 -214.2
8626	 9298.25	 -224.6
8627	 9298.25	 -165.2
8628	 9298.25	 -170.2
8629	 9298.25	 -229
8630	 9298.25	 -164.2
8631	 9298.25	 -213.4
8632	 9298.25	 -199.8
8633	 9298.25	 -188.6
8634	 9298.25	 -172.6
8635	 9298.25	 -197.2
8636	 9298.25	 -168.6
8637	 9298.25	 -223.6
8638	 9298.25	 -218.6
8639	 9298.25	 -226.2
8640	 9298.25	 -227.4
8641	 9298.25	 -131.4
8642	 9298.25	 -172
8643	 9298.25	 -227.2
8644	 9298.25	 -158.4
8645	 9298.25	 -209.8
8646	 9298.25	 -170.8
8647	 9298.25	 -199.8
8648	 9298.25	 -148.4
